"root","ruid","session","maxdiam","rightcens","co2treat","ntreat","agedays","ageyears","sessdead"
2,"4-38-8-2-104",104,0.000289473684210526,TRUE,"ELEVATED",0,582,1.59342915811088,NA
1,"4-38-9-1-82",82,0.000263157894736842,FALSE,"ELEVATED",0,550,1.50581793292266,82
1.1,"4-38-9-1.1-22",22,0.000598802395209581,FALSE,"ELEVATED",0,718,1.96577686516085,22
2.1,"4-38-9-2.1-9",9,0.000359281437125748,FALSE,"ELEVATED",0,274,0.750171115674196,9
3,"4-38-9-3-104",104,0.000315789473684211,FALSE,"ELEVATED",0,608,1.66461327857632,104
3.1,"4-38-9-3.1-9",9,0.00029940119760479,FALSE,"ELEVATED",0,233,0.63791923340178,9
4,"4-38-9-4-104",104,0.000289473684210526,FALSE,"ELEVATED",0,608,1.66461327857632,104
1,"4-38-10-1-79",79,0.000263157894736842,FALSE,"ELEVATED",0,127,0.347707049965777,79
1,"4-38-11-1-104",104,0.000368421052631579,TRUE,"ELEVATED",0,3550,9.71937029431896,NA
1.1,"4-38-11-1.1-36",36,0.000479041916167665,FALSE,"ELEVATED",0,1179,3.22792607802875,36
2,"4-38-11-2-104",104,0.000368421052631579,TRUE,"ELEVATED",0,518,1.41820670773443,NA
2.1,"4-38-11-2.1-21",21,0.000269461077844311,FALSE,"ELEVATED",0,612,1.67556468172485,21
3.1,"4-38-11-3.1-21",21,0.000269461077844311,FALSE,"ELEVATED",0,612,1.67556468172485,21
4.1,"4-38-11-4.1-21",21,0.00029940119760479,FALSE,"ELEVATED",0,612,1.67556468172485,21
5.1,"4-38-11-5.1-19",19,0.000269461077844311,FALSE,"ELEVATED",0,319,0.87337440109514,19
1,"4-38-13-1-104",104,0.000236842105263158,TRUE,"ELEVATED",0,3550,9.71937029431896,NA
1.1,"4-38-13-1.1-33",33,0.000359281437125748,FALSE,"ELEVATED",0,1072,2.93497604380561,33
2,"4-38-13-2-104",104,0.000315789473684211,TRUE,"ELEVATED",0,651,1.782340862423,NA
2.1,"4-38-13-2.1-43",43,0.000718562874251497,FALSE,"ELEVATED",0,1404,3.84394250513347,43
3,"4-38-13-3-104",104,0.000263157894736842,TRUE,"ELEVATED",0,608,1.66461327857632,NA
3.1,"4-38-13-3.1-32",32,0.000329341317365269,FALSE,"ELEVATED",0,1040,2.84736481861739,32
4.1,"4-38-13-4.1-19",19,0.000329341317365269,FALSE,"ELEVATED",0,389,1.06502395619439,19
5.1,"4-38-13-5.1-52",52,0.000479041916167665,FALSE,"ELEVATED",0,484,1.32511978097194,52
1,"4-38-15-1-104",104,0.000447368421052632,TRUE,"ELEVATED",0,3550,9.71937029431896,NA
1.1,"4-38-15-1.1-61",61,0.000598802395209581,TRUE,"ELEVATED",0,2173,5.94934976043806,NA
2,"4-38-15-2-104",104,0.000184210526315789,TRUE,"ELEVATED",0,1545,4.2299794661191,NA
2.1,"4-38-15-2.1-25",25,0.000329341317365269,FALSE,"ELEVATED",0,731,2.00136892539357,25
3,"4-38-15-3-77",77,0.000552631578947368,FALSE,"ELEVATED",0,409,1.11978097193703,77
3.1,"4-38-15-3.1-25",25,0.000479041916167665,FALSE,"ELEVATED",0,367,1.00479123887748,25
4,"4-38-15-4-104",104,0.000289473684210526,TRUE,"ELEVATED",0,751,2.05612594113621,NA
4.1,"4-38-15-4.1-53",53,0.000568862275449102,FALSE,"ELEVATED",0,797,2.18206707734428,53
5,"4-38-15-5-95",95,0.000368421052631579,FALSE,"ELEVATED",0,283,0.774811772758385,95
5.1,"4-38-15-5.1-61",61,0.000329341317365269,TRUE,"ELEVATED",0,168,0.459958932238193,NA
1,"4-38-16-1-83",83,0.000289473684210526,FALSE,"ELEVATED",0,592,1.6208076659822,83
2,"4-38-16-2-98",98,0.000236842105263158,FALSE,"ELEVATED",0,585,1.60164271047228,98
3,"4-38-16-3-104",104,0.000263157894736842,TRUE,"ELEVATED",0,751,2.05612594113621,NA
1,"4-38-17-1-101",101,0.000210526315789474,FALSE,"ELEVATED",0,467,1.27857631759069,101
2,"4-38-17-2-104",104,0.000236842105263158,TRUE,"ELEVATED",0,547,1.49760438056126,NA
1,"4-38-18-1-104",104,0.000394736842105263,TRUE,"ELEVATED",0,1202,3.29089664613279,NA
1.1,"4-38-19-1.1-36",36,0.000479041916167665,FALSE,"ELEVATED",0,1138,3.11567419575633,36
1,"4-38-20-1-104",104,0.000236842105263158,TRUE,"ELEVATED",0,582,1.59342915811088,NA
2,"4-38-20-2-104",104,0.000210526315789474,TRUE,"ELEVATED",0,547,1.49760438056126,NA
1,"4-38-21-1-88",88,0.000447368421052632,FALSE,"ELEVATED",0,54,0.147843942505133,88
1,"4-38-22-1-78",78,0.000289473684210526,FALSE,"ELEVATED",0,157,0.42984257357974,78
3,"4-38-22-3-104",104,0.000289473684210526,TRUE,"ELEVATED",0,547,1.49760438056126,NA
4,"4-38-22-4-104",104,0.000289473684210526,TRUE,"ELEVATED",0,547,1.49760438056126,NA
1,"4-38-23-1-104",104,0.000394736842105263,TRUE,"ELEVATED",0,846,2.31622176591376,NA
1.1,"4-38-23-1.1-9",9,0.000688622754491018,FALSE,"ELEVATED",0,197,0.539356605065024,9
2,"4-38-23-2-104",104,0.000447368421052632,TRUE,"ELEVATED",0,846,2.31622176591376,NA
2.1,"4-38-23-2.1-9",9,0.000359281437125748,FALSE,"ELEVATED",0,197,0.539356605065024,9
3,"4-38-23-3-104",104,0.000289473684210526,TRUE,"ELEVATED",0,846,2.31622176591376,NA
3.1,"4-38-23-3.1-4",4,0.000778443113772455,FALSE,"ELEVATED",0,41,0.112251882272416,4
1,"4-38-24-1-85",85,0.000184210526315789,FALSE,"ELEVATED",0,295,0.80766598220397,85
2,"4-38-24-2-104",104,0.000368421052631579,TRUE,"ELEVATED",0,812,2.22313483915127,NA
3,"4-38-24-3-104",104,0.000526315789473684,TRUE,"ELEVATED",0,812,2.22313483915127,NA
1,"4-38-26-1-84",84,0.000421052631578947,FALSE,"ELEVATED",0,719,1.96851471594798,84
2,"4-38-26-2-84",84,0.000368421052631579,FALSE,"ELEVATED",0,546,1.49486652977413,84
3,"4-38-26-3-84",84,0.000236842105263158,FALSE,"ELEVATED",0,143,0.39151266255989,84
1,"4-38-27-1-82",82,0.000210526315789474,FALSE,"ELEVATED",0,882,2.41478439425051,82
1.1,"4-38-27-1.1-61",61,0.000269461077844311,TRUE,"ELEVATED",0,198,0.542094455852156,NA
1.1,"4-38-29-1.1-9",9,0.000359281437125748,FALSE,"ELEVATED",0,233,0.63791923340178,9
2.1,"4-38-29-2.1-10",10,0.00029940119760479,FALSE,"ELEVATED",0,104,0.284736481861739,10
3.1,"4-38-29-3.1-20",20,0.000389221556886228,FALSE,"ELEVATED",0,74,0.202600958247775,20
1,"4-38-31-1-78",78,0.000421052631578947,FALSE,"ELEVATED",0,2500,6.84462696783025,78
1.1,"4-38-31-1.1-31",31,0.00062874251497006,FALSE,"ELEVATED",0,859,2.35181382614648,31
2,"4-38-31-2-78",78,0.000236842105263158,FALSE,"ELEVATED",0,2184,5.97946611909651,78
2.1,"4-38-31-2.1-31",31,0.000389221556886228,FALSE,"ELEVATED",0,766,2.09719370294319,31
3,"4-38-31-3-75",75,0.000263157894736842,FALSE,"ELEVATED",0,2046,5.60164271047228,75
3.1,"4-38-31-3.1-24",24,0.000359281437125748,FALSE,"ELEVATED",0,219,0.59958932238193,24
1,"4-38-32-1-90",90,0.000289473684210526,FALSE,"ELEVATED",0,470,1.28678986995209,90
2,"4-38-32-2-104",104,0.000447368421052632,TRUE,"ELEVATED",0,693,1.89733059548255,NA
3,"4-38-32-3-90",90,0.000289473684210526,FALSE,"ELEVATED",0,172,0.470910335386721,90
4,"4-38-32-4-104",104,0.000315789473684211,TRUE,"ELEVATED",0,394,1.07871321013005,NA
1,"4-38-33-1-104",104,0.000394736842105263,TRUE,"ELEVATED",0,651,1.782340862423,NA
1.1,"4-38-33-1.1-21",21,0.000479041916167665,FALSE,"ELEVATED",0,485,1.32785763175907,21
2,"4-38-33-2-104",104,0.000289473684210526,TRUE,"ELEVATED",0,651,1.782340862423,NA
1,"4-38-34-1-103",103,0.000842105263157895,FALSE,"ELEVATED",0,579,1.58521560574949,103
2,"4-38-34-2-103",103,0.000289473684210526,FALSE,"ELEVATED",0,518,1.41820670773443,103
3,"4-38-34-3-101",101,0.000315789473684211,FALSE,"ELEVATED",0,382,1.04585900068446,101
1,"4-38-35-1-104",104,0.000526315789473684,TRUE,"ELEVATED",0,693,1.89733059548255,NA
2,"4-38-35-2-104",104,0.000236842105263158,TRUE,"ELEVATED",0,651,1.782340862423,NA
3,"4-38-35-3-104",104,0.000473684210526316,TRUE,"ELEVATED",0,608,1.66461327857632,NA
4,"4-38-35-4-104",104,0.000421052631578947,TRUE,"ELEVATED",0,518,1.41820670773443,NA
5,"4-38-35-5-104",104,0.000421052631578947,TRUE,"ELEVATED",0,436,1.1937029431896,NA
6,"4-38-35-6-104",104,0.000684210526315789,TRUE,"ELEVATED",0,394,1.07871321013005,NA
1,"4-38-36-1-104",104,0.000289473684210526,TRUE,"ELEVATED",0,729,1.9958932238193,NA
2,"4-38-36-2-104",104,0.000605263157894737,TRUE,"ELEVATED",0,493,1.34976043805613,NA
1.1,"4-39-1-1.1-11",11,0.000329341317365269,FALSE,"ELEVATED",0,298,0.815879534565366,11
2.1,"4-39-1-2.1-4",4,0.000329341317365269,FALSE,"ELEVATED",0,77,0.210814510609172,4
3.1,"4-39-1-3.1-11",11,0.00029940119760479,FALSE,"ELEVATED",0,135,0.369609856262834,11
5.1,"4-39-1-5.1-61",61,0.000269461077844311,TRUE,"ELEVATED",0,769,2.10540725530459,NA
6.1,"4-39-1-6.1-55",55,0.000419161676646707,FALSE,"ELEVATED",0,89,0.243668720054757,55
7.1,"4-39-1-7.1-59",59,0.000329341317365269,FALSE,"ELEVATED",0,280,0.766598220396988,59
1,"4-39-3-1-104",104,0.000289473684210526,FALSE,"ELEVATED",0,1518,4.15605749486653,104
1.1,"4-39-3-1.1-11",11,0.000359281437125748,FALSE,"ELEVATED",0,163,0.446269678302533,11
2,"4-39-3-2-104",104,0.000289473684210526,TRUE,"ELEVATED",0,2146,5.87542778918549,NA
2.1,"4-39-3-2.1-16",16,0.000389221556886228,FALSE,"ELEVATED",0,191,0.522929500342231,16
3,"4-39-3-3-104",104,0.000526315789473684,TRUE,"ELEVATED",0,29,0.0793976728268309,NA
3.1,"4-39-3-3.1-61",61,0.000419161676646707,TRUE,"ELEVATED",0,769,2.10540725530459,NA
4.1,"4-39-3-4.1-61",61,0.000419161676646707,TRUE,"ELEVATED",0,141,0.386036960985626,NA
5.1,"4-39-3-5.1-61",61,0.000239520958083832,TRUE,"ELEVATED",0,113,0.309377138945927,NA
6.1,"4-39-3-6.1-61",61,0.000179640718562874,TRUE,"ELEVATED",0,113,0.309377138945927,NA
1,"4-39-5-1-83",83,0.000263157894736842,FALSE,"ELEVATED",0,128,0.350444900752909,83
1.1,"4-39-5-1.1-10",10,0.000329341317365269,FALSE,"ELEVATED",0,308,0.843258042436687,10
2,"4-39-5-2-104",104,0.000236842105263158,TRUE,"ELEVATED",0,751,2.05612594113621,NA
2.1,"4-39-5-2.1-13",13,0.000538922155688623,FALSE,"ELEVATED",0,133,0.364134154688569,13
3,"4-39-5-3-104",104,0.000236842105263158,TRUE,"ELEVATED",0,751,2.05612594113621,NA
3.1,"4-39-5-3.1-13",13,0.000239520958083832,FALSE,"ELEVATED",0,133,0.364134154688569,13
4,"4-39-5-4-104",104,0.000236842105263158,TRUE,"ELEVATED",0,751,2.05612594113621,NA
4.1,"4-39-5-4.1-13",13,0.000269461077844311,FALSE,"ELEVATED",0,133,0.364134154688569,13
5.1,"4-39-5-5.1-13",13,0.00029940119760479,FALSE,"ELEVATED",0,133,0.364134154688569,13
6.1,"4-39-5-6.1-13",13,0.00134730538922156,FALSE,"ELEVATED",0,133,0.364134154688569,13
7.1,"4-39-5-7.1-16",16,0.000329341317365269,FALSE,"ELEVATED",0,191,0.522929500342231,16
8.1,"4-39-5-8.1-13",13,0.000269461077844311,FALSE,"ELEVATED",0,68,0.186173853524983,13
9.1,"4-39-5-9.1-19",19,0.000239520958083832,FALSE,"ELEVATED",0,47,0.128678986995209,19
10.1,"4-39-5-10.1-35",35,0.000389221556886228,FALSE,"ELEVATED",0,206,0.563997262149213,35
11.1,"4-39-5-11.1-61",61,0.000209580838323353,TRUE,"ELEVATED",0,113,0.309377138945927,NA
1,"4-39-7-1-73",73,0.000289473684210526,FALSE,"ELEVATED",0,437,1.19644079397673,73
1.1,"4-39-7-1.1-13",13,0.000748502994011976,FALSE,"ELEVATED",0,407,1.11430527036277,13
2.1,"4-39-7-2.1-24",24,0.000598802395209581,FALSE,"ELEVATED",0,499,1.36618754277892,24
3.1,"4-39-7-3.1-24",24,0.00029940119760479,FALSE,"ELEVATED",0,499,1.36618754277892,24
4.1,"4-39-7-4.1-24",24,0.000239520958083832,FALSE,"ELEVATED",0,434,1.18822724161533,24
5.1,"4-39-7-5.1-56",56,0.000329341317365269,FALSE,"ELEVATED",0,287,0.785763175906913,56
1,"4-39-8-1-68",68,0.000315789473684211,FALSE,"ELEVATED",0,227,0.621492128678987,68
2,"4-39-8-2-68",68,0.000315789473684211,FALSE,"ELEVATED",0,227,0.621492128678987,68
3,"4-39-8-3-104",104,0.000315789473684211,TRUE,"ELEVATED",0,166,0.454483230663929,NA
1.1,"4-39-9-1.1-33",33,0.000479041916167665,FALSE,"ELEVATED",0,798,2.18480492813142,33
2.1,"4-39-9-2.1-30",30,0.00029940119760479,FALSE,"ELEVATED",0,682,1.86721423682409,30
3.1,"4-39-9-3.1-33",33,0.000269461077844311,FALSE,"ELEVATED",0,798,2.18480492813142,33
4.1,"4-39-9-4.1-30",30,0.000269461077844311,FALSE,"ELEVATED",0,682,1.86721423682409,30
5.1,"4-39-9-5.1-30",30,0.000239520958083832,FALSE,"ELEVATED",0,515,1.40999315537303,30
6.1,"4-39-9-6.1-33",33,0.000209580838323353,FALSE,"ELEVATED",0,631,1.72758384668036,33
7.1,"4-39-9-7.1-17",17,0.000239520958083832,FALSE,"ELEVATED",0,113,0.309377138945927,17
1,"4-39-11-1-84",84,0.000315789473684211,FALSE,"ELEVATED",0,143,0.39151266255989,84
1.1,"4-39-11-1.1-52",52,0.000329341317365269,FALSE,"ELEVATED",0,92,0.251882272416153,52
1,"4-39-13-1-80",80,0.000342105263157895,FALSE,"ELEVATED",0,155,0.424366872005476,80
1.1,"4-39-13-1.1-13",13,0.000359281437125748,FALSE,"ELEVATED",0,407,1.11430527036277,13
2.1,"4-39-13-2.1-24",24,0.000389221556886228,FALSE,"ELEVATED",0,366,1.00205338809035,24
3.1,"4-39-13-3.1-52",52,0.000329341317365269,FALSE,"ELEVATED",0,881,2.41204654346338,52
1,"4-39-14-1-83",83,0.000342105263157895,FALSE,"ELEVATED",0,676,1.8507871321013,83
2,"4-39-14-2-104",104,0.000289473684210526,TRUE,"ELEVATED",0,1327,3.6331279945243,NA
3,"4-39-14-3-104",104,0.000263157894736842,TRUE,"ELEVATED",0,1025,2.8062970568104,NA
1,"4-39-15-1-104",104,0.000315789473684211,TRUE,"ELEVATED",0,3143,8.60506502395619,NA
1.1,"4-39-15-1.1-61",61,0.000419161676646707,TRUE,"ELEVATED",0,1806,4.94455852156057,NA
2,"4-39-15-2-104",104,0.00107894736842105,TRUE,"ELEVATED",0,751,2.05612594113621,NA
2.1,"4-39-15-2.1-61",61,0.000359281437125748,TRUE,"ELEVATED",0,1766,4.83504449007529,NA
3.1,"4-39-15-3.1-30",30,0.000359281437125748,FALSE,"ELEVATED",0,453,1.24024640657084,30
4.1,"4-39-15-4.1-46",46,0.000329341317365269,FALSE,"ELEVATED",0,28,0.0766598220396988,46
5.1,"4-39-15-5.1-59",59,0.000269461077844311,FALSE,"ELEVATED",0,55,0.150581793292266,59
1,"4-39-17-1-104",104,0.000315789473684211,TRUE,"ELEVATED",0,1327,3.6331279945243,NA
1.1,"4-39-17-1.1-61",61,0.000359281437125748,TRUE,"ELEVATED",0,1899,5.19917864476386,NA
2,"4-39-17-2-104",104,0.000289473684210526,TRUE,"ELEVATED",0,1327,3.6331279945243,NA
3,"4-39-17-3-104",104,0.000289473684210526,TRUE,"ELEVATED",0,751,2.05612594113621,NA
1,"4-39-18-1-104",104,0.000289473684210526,TRUE,"ELEVATED",0,1327,3.6331279945243,NA
2,"4-39-18-2-104",104,0.000263157894736842,TRUE,"ELEVATED",0,1327,3.6331279945243,NA
3,"4-39-18-3-104",104,0.000263157894736842,TRUE,"ELEVATED",0,1327,3.6331279945243,NA
1,"4-39-19-1-104",104,0.000236842105263158,TRUE,"ELEVATED",0,3211,8.79123887748118,NA
1.1,"4-39-19-1.1-27",27,0.000329341317365269,FALSE,"ELEVATED",0,593,1.62354551676934,27
2,"4-39-19-2-82",82,0.000236842105263158,FALSE,"ELEVATED",0,2518,6.89390828199863,82
2.1,"4-39-19-2.1-61",61,0.000389221556886228,TRUE,"ELEVATED",0,1865,5.10609171800137,NA
3,"4-39-19-3-82",82,0.000236842105263158,FALSE,"ELEVATED",0,2549,6.97878165639973,82
3.1,"4-39-19-3.1-27",27,0.000359281437125748,FALSE,"ELEVATED",0,559,1.53045859000684,27
4.1,"4-39-19-4.1-38",38,0.000359281437125748,FALSE,"ELEVATED",0,920,2.51882272416153,38
4.1,"4-39-19-4.1-61",61,0.000359281437125748,TRUE,"ELEVATED",0,1865,5.10609171800137,NA
5.1,"4-39-19-5.1-41",41,0.000359281437125748,FALSE,"ELEVATED",0,1001,2.74058863791923,41
6.1,"4-39-19-6.1-41",41,0.000329341317365269,FALSE,"ELEVATED",0,1001,2.74058863791923,41
7.1,"4-39-19-7.1-30",30,0.000329341317365269,FALSE,"ELEVATED",0,617,1.68925393566051,30
8.1,"4-39-19-8.1-61",61,0.000329341317365269,TRUE,"ELEVATED",0,1834,5.02121834360027,NA
9.1,"4-39-19-9.1-38",38,0.000329341317365269,FALSE,"ELEVATED",0,889,2.43394934976044,38
10.1,"4-39-19-10.1-18",18,0.000808383233532934,FALSE,"ELEVATED",0,241,0.659822039698836,18
11.1,"4-39-19-11.1-30",30,0.000359281437125748,FALSE,"ELEVATED",0,617,1.68925393566051,30
12.1,"4-39-19-12.1-38",38,0.000389221556886228,FALSE,"ELEVATED",0,821,2.24777549623546,38
12.1,"4-39-19-12.1-61",61,0.000389221556886228,TRUE,"ELEVATED",0,1766,4.83504449007529,NA
14.1,"4-39-19-14.1-51",51,0.000239520958083832,FALSE,"ELEVATED",0,124,0.339493497604381,51
15.1,"4-39-19-15.1-51",51,0.000269461077844311,FALSE,"ELEVATED",0,124,0.339493497604381,51
1,"4-39-20-1-104",104,5e-04,TRUE,"ELEVATED",0,1327,3.6331279945243,NA
2,"4-39-20-2-104",104,0.000263157894736842,TRUE,"ELEVATED",0,1327,3.6331279945243,NA
3,"4-39-20-3-104",104,0.000684210526315789,TRUE,"ELEVATED",0,547,1.49760438056126,NA
1.1,"4-39-21-1.1-61",61,0.000359281437125748,TRUE,"ELEVATED",0,1834,5.02121834360027,NA
2.1,"4-39-21-2.1-14",14,0.000269461077844311,FALSE,"ELEVATED",0,74,0.202600958247775,14
3.1,"4-39-21-3.1-45",45,0.000269461077844311,FALSE,"ELEVATED",0,1155,3.16221765913758,45
4.1,"4-39-21-4.1-41",41,0.000329341317365269,FALSE,"ELEVATED",0,973,2.66392881587953,41
5.1,"4-39-21-5.1-22",22,0.000269461077844311,FALSE,"ELEVATED",0,311,0.851471594798084,22
6.1,"4-39-21-6.1-41",41,0.000359281437125748,FALSE,"ELEVATED",0,899,2.46132785763176,41
7.1,"4-39-21-7.1-41",41,0.00029940119760479,FALSE,"ELEVATED",0,899,2.46132785763176,41
1,"4-39-22-1-104",104,0.000631578947368421,TRUE,"ELEVATED",0,1327,3.6331279945243,NA
2,"4-39-22-2-85",85,0.000263157894736842,FALSE,"ELEVATED",0,745,2.03969883641342,85
1,"4-39-23-1-104",104,0.000236842105263158,FALSE,"ELEVATED",0,1964,5.37713894592745,104
1.1,"4-39-23-1.1-56",56,0.000329341317365269,FALSE,"ELEVATED",0,1667,4.56399726214921,56
2.1,"4-39-23-2.1-61",61,0.000359281437125748,TRUE,"ELEVATED",0,1834,5.02121834360027,NA
3.1,"4-39-23-3.1-39",39,0.00029940119760479,FALSE,"ELEVATED",0,889,2.43394934976044,39
5.1,"4-39-23-5.1-49",49,0.00029940119760479,FALSE,"ELEVATED",0,61,0.167008898015058,49
6.1,"4-39-23-6.1-61",61,0.000239520958083832,TRUE,"ELEVATED",0,587,1.60711841204654,NA
7.1,"4-39-23-7.1-61",61,0.00029940119760479,TRUE,"ELEVATED",0,198,0.542094455852156,NA
8.1,"4-39-23-8.1-61",61,0.00029940119760479,TRUE,"ELEVATED",0,198,0.542094455852156,NA
1.1,"4-39-25-1.1-45",45,0.000329341317365269,FALSE,"ELEVATED",0,1183,3.23887748117728,45
1.1,"4-39-25-1.1-61",61,0.000329341317365269,TRUE,"ELEVATED",0,1834,5.02121834360027,NA
2.1,"4-39-25-2.1-48",48,0.000359281437125748,FALSE,"ELEVATED",0,1252,3.42778918548939,48
3.1,"4-39-25-3.1-28",28,0.000329341317365269,FALSE,"ELEVATED",0,492,1.34702258726899,28
3.1,"4-39-25-3.1-61",61,0.000329341317365269,TRUE,"ELEVATED",0,1766,4.83504449007529,NA
1,"4-39-28-1-75",75,0.000289473684210526,FALSE,"ELEVATED",0,450,1.23203285420945,75
1,"4-39-29-1-104",104,0.000315789473684211,TRUE,"ELEVATED",0,1377,3.7700205338809,NA
1.1,"4-39-29-1.1-13",13,0.000329341317365269,FALSE,"ELEVATED",0,289,0.791238877481177,13
2,"4-39-29-2-75",75,0.000263157894736842,FALSE,"ELEVATED",0,500,1.36892539356605,75
1.1,"4-39-31-1.1-61",61,0.000239520958083832,TRUE,"ELEVATED",0,463,1.26762491444216,NA
2.1,"4-39-31-2.1-61",61,0.000209580838323353,TRUE,"ELEVATED",0,463,1.26762491444216,NA
3.1,"4-39-31-3.1-53",53,0.000209580838323353,FALSE,"ELEVATED",0,91,0.249144421629021,53
1.1,"4-39-33-1.1-61",61,0.000209580838323353,TRUE,"ELEVATED",0,463,1.26762491444216,NA
2.1,"4-39-33-2.1-61",61,0.000449101796407186,TRUE,"ELEVATED",0,463,1.26762491444216,NA
1,"4-40-1-1-70",70,0.000210526315789474,FALSE,"ELEVATED",0,837,2.29158110882957,70
1.1,"4-40-1-1.1-17",17,0.00029940119760479,FALSE,"ELEVATED",0,554,1.51676933607118,17
2,"4-40-1-2-70",70,0.000210526315789474,FALSE,"ELEVATED",0,837,2.29158110882957,70
2.1,"4-40-1-2.1-9",9,0.000329341317365269,FALSE,"ELEVATED",0,197,0.539356605065024,9
3,"4-40-1-3-85",85,0.000263157894736842,FALSE,"ELEVATED",0,169,0.462696783025325,85
3.1,"4-40-1-3.1-9",9,0.000419161676646707,FALSE,"ELEVATED",0,36,0.0985626283367557,9
4,"4-40-1-4-104",104,0.000289473684210526,TRUE,"ELEVATED",0,729,1.9958932238193,NA
4.1,"4-40-1-4.1-61",61,0.00029940119760479,TRUE,"ELEVATED",0,485,1.32785763175907,NA
5,"4-40-1-5-85",85,0.000289473684210526,FALSE,"ELEVATED",0,147,0.402464065708419,85
5.1,"4-40-1-5.1-60",60,0.00029940119760479,FALSE,"ELEVATED",0,409,1.11978097193703,60
6,"4-40-1-6-104",104,0.000421052631578947,TRUE,"ELEVATED",0,355,0.971937029431896,NA
6.1,"4-40-1-6.1-60",60,0.000269461077844311,FALSE,"ELEVATED",0,409,1.11978097193703,60
7,"4-40-1-7-104",104,0.000315789473684211,TRUE,"ELEVATED",0,232,0.635181382614648,NA
7.1,"4-40-1-7.1-60",60,0.000359281437125748,FALSE,"ELEVATED",0,409,1.11978097193703,60
1,"4-40-2-1-70",70,0.000236842105263158,FALSE,"ELEVATED",0,302,0.826830937713895,70
2,"4-40-2-2-70",70,0.000342105263157895,FALSE,"ELEVATED",0,302,0.826830937713895,70
3,"4-40-2-3-104",104,0.000289473684210526,TRUE,"ELEVATED",0,729,1.9958932238193,NA
1,"4-40-3-1-81",81,0.000263157894736842,FALSE,"ELEVATED",0,648,1.7741273100616,81
1.1,"4-40-3-1.1-19",19,0.00029940119760479,FALSE,"ELEVATED",0,389,1.06502395619439,19
2,"4-40-3-2-72",72,0.000342105263157895,FALSE,"ELEVATED",0,408,1.1170431211499,72
2.1,"4-40-3-2.1-19",19,0.000359281437125748,FALSE,"ELEVATED",0,260,0.711841204654346,19
3,"4-40-3-3-81",81,0.000236842105263158,FALSE,"ELEVATED",0,328,0.898015058179329,81
3.1,"4-40-3-3.1-19",19,0.000389221556886228,FALSE,"ELEVATED",0,186,0.509240246406571,19
4.1,"4-40-3-4.1-19",19,0.000329341317365269,FALSE,"ELEVATED",0,186,0.509240246406571,19
5.1,"4-40-3-5.1-19",19,0.000389221556886228,FALSE,"ELEVATED",0,186,0.509240246406571,19
6.1,"4-40-3-6.1-52",52,0.000329341317365269,FALSE,"ELEVATED",0,346,0.947296372347707,52
1,"4-40-4-1-104",104,0.000236842105263158,TRUE,"ELEVATED",0,751,2.05612594113621,NA
1,"4-40-5-1-65",65,0.000236842105263158,FALSE,"ELEVATED",0,373,1.02121834360027,65
2,"4-40-5-2-104",104,0.000263157894736842,TRUE,"ELEVATED",0,608,1.66461327857632,NA
1,"4-40-6-1-69",69,0.000263157894736842,FALSE,"ELEVATED",0,270,0.739219712525667,69
1.1,"4-40-7-1.1-22",22,0.000449101796407186,FALSE,"ELEVATED",0,91,0.249144421629021,22
2.1,"4-40-7-2.1-59",59,0.000389221556886228,FALSE,"ELEVATED",0,372,1.01848049281314,59
3.1,"4-40-7-3.1-59",59,0.000389221556886228,FALSE,"ELEVATED",0,350,0.958247775496235,59
4.1,"4-40-7-4.1-59",59,0.00029940119760479,FALSE,"ELEVATED",0,350,0.958247775496235,59
1,"4-40-8-1-83",83,0.000289473684210526,FALSE,"ELEVATED",0,195,0.53388090349076,83
1.1,"4-40-9-1.1-9",9,0.000329341317365269,FALSE,"ELEVATED",0,129,0.353182751540041,9
2.1,"4-40-9-2.1-40",40,0.000359281437125748,FALSE,"ELEVATED",0,292,0.799452429842574,40
3.1,"4-40-9-3.1-61",61,0.000329341317365269,TRUE,"ELEVATED",0,485,1.32785763175907,NA
1,"4-40-10-1-69",69,0.000263157894736842,FALSE,"ELEVATED",0,124,0.339493497604381,69
1,"4-40-11-1-71",71,0.000342105263157895,FALSE,"ELEVATED",0,330,0.903490759753593,71
1.1,"4-40-11-1.1-33",33,0.000239520958083832,FALSE,"ELEVATED",0,173,0.473648186173854,33
2,"4-40-11-2-104",104,0.000473684210526316,TRUE,"ELEVATED",0,1327,3.6331279945243,NA
2.1,"4-40-11-2.1-55",55,0.000598802395209581,FALSE,"ELEVATED",0,89,0.243668720054757,55
3,"4-40-11-3-104",104,0.000184210526315789,TRUE,"ELEVATED",0,29,0.0793976728268309,NA
1,"4-40-12-1-76",76,0.000263157894736842,FALSE,"ELEVATED",0,356,0.974674880219028,76
1,"4-40-13-1-104",104,0.00113157894736842,TRUE,"ELEVATED",0,3550,9.71937029431896,NA
1.1,"4-40-13-1.1-61",61,0.0011377245508982,TRUE,"ELEVATED",0,2173,5.94934976043806,NA
2,"4-40-13-2-67",67,0.000342105263157895,FALSE,"ELEVATED",0,299,0.818617385352498,67
2.1,"4-40-13-2.1-12",12,0.000359281437125748,FALSE,"ELEVATED",0,367,1.00479123887748,12
3,"4-40-13-3-70",70,0.000263157894736842,FALSE,"ELEVATED",0,724,1.98220396988364,70
